Student ID,student_name,gender,grade,school_name,reading_score,math_score,math_passed,reading_passed,overall
25021,Shawn Scott,M,9th,Wright High School,77,85,1,1,1
25022,Joanna Kline,F,10th,Wright High School,97,73,1,1,1
25023,Jill Dawson,F,11th,Wright High School,85,75,1,1,1
25024,Todd Graham,M,9th,Wright High School,73,87,1,1,1
25025,James Mccullough,M,12th,Wright High School,85,88,1,1,1
25026,Rebecca Mitchell,F,10th,Wright High School,77,99,1,1,1
25027,Daniel Gutierrez,M,10th,Wright High School,82,93,1,1,1
25028,Steven Daniel,M,9th,Wright High School,70,72,1,1,1
25029,Dr. Alyssa Patrick,F,10th,Wright High School,91,72,1,1,1
25030,Andrea Hood,F,9th,Wright High School,69,74,1,0,0
25031,Thomas Williams,M,12th,Wright High School,73,76,1,1,1
25032,Kristopher Collins,M,9th,Wright High School,71,97,1,1,1
25033,Roberto Johnson,M,11th,Wright High School,75,72,1,1,1
25034,Alexis Hoffman,F,10th,Wright High School,85,76,1,1,1
25035,Michelle Young,F,9th,Wright High School,77,79,1,1,1
25036,Kimberly Roberts,F,10th,Wright High School,79,70,1,1,1
25037,Wanda Chang,F,12th,Wright High School,83,74,1,1,1
25038,Sherry Adkins,F,9th,Wright High School,79,93,1,1,1
25039,Cory Pearson,M,10th,Wright High School,74,96,1,1,1
25040,Theresa Jackson,F,10th,Wright High School,93,79,1,1,1
25041,Hayden Oconnor,M,10th,Wright High School,83,77,1,1,1
25042,Johnathan Ramirez,M,10th,Wright High School,96,72,1,1,1
25043,Kristin Mays,F,10th,Wright High School,85,85,1,1,1
25044,Katherine Murray,F,9th,Wright High School,74,68,0,1,0
25045,Nathaniel Villa,M,9th,Wright High School,79,91,1,1,1
25046,April Oconnor,F,11th,Wright High School,77,85,1,1,1
25047,Kimberly Clark,F,12th,Wright High School,70,92,1,1,1
25048,Pedro Scott,M,11th,Wright High School,77,73,1,1,1
25049,Sheri Neal,F,10th,Wright High School,82,97,1,1,1
25050,Molly Lam,F,10th,Wright High School,87,82,1,1,1
25051,Alexander Hall,M,9th,Wright High School,72,70,1,1,1
25052,Sara Sherman,F,10th,Wright High School,74,70,1,1,1
25053,Bradley Juarez,M,12th,Wright High School,86,92,1,1,1
25054,Carolyn Ferguson,F,12th,Wright High School,72,86,1,1,1
25055,Melissa Ross,F,9th,Wright High School,87,74,1,1,1
25056,Stephen Jackson,M,9th,Wright High School,77,74,1,1,1
25057,Sandra Farrell,F,11th,Wright High School,82,75,1,1,1
25058,Sabrina Harrison,F,12th,Wright High School,95,92,1,1,1
25059,Patrick Smith,M,11th,Wright High School,75,92,1,1,1
25060,Amanda Burke,F,9th,Wright High School,85,74,1,1,1
25061,Madison Richard,F,11th,Wright High School,73,90,1,1,1
25062,Alyssa Scott,F,11th,Wright High School,98,71,1,1,1
25063,Erin Fisher,F,10th,Wright High School,80,76,1,1,1
25064,Danny Bates,M,12th,Wright High School,73,95,1,1,1
25065,Leah Mccall,F,12th,Wright High School,99,76,1,1,1
25066,Heidi Mathews,F,10th,Wright High School,86,68,0,1,0
25067,Adam Hayes III,M,10th,Wright High School,83,83,1,1,1
25068,Julie Garcia,F,9th,Wright High School,87,86,1,1,1
25069,Jacob Black,M,10th,Wright High School,70,96,1,1,1
25070,Jonathan Torres,M,10th,Wright High School,97,99,1,1,1
25071,Jonathan Choi,M,9th,Wright High School,77,99,1,1,1
25072,Dalton Fisher,M,9th,Wright High School,98,96,1,1,1
25073,Megan Ramsey,F,10th,Wright High School,74,98,1,1,1
25074,Michael Robinson,M,10th,Wright High School,75,77,1,1,1
25075,John Dunlap,M,10th,Wright High School,95,69,0,1,0
25076,Natalie Myers,F,11th,Wright High School,79,96,1,1,1
25077,Timothy Marshall,M,9th,Wright High School,84,97,1,1,1
25078,Michael Stevens,M,12th,Wright High School,83,84,1,1,1
25079,Benjamin Barrett,M,10th,Wright High School,72,79,1,1,1
25080,Mitchell Hernandez,M,10th,Wright High School,73,78,1,1,1
25081,Brittany Holmes MD,F,11th,Wright High School,90,89,1,1,1
25082,William Reynolds,M,10th,Wright High School,86,93,1,1,1
25083,Sara Walsh,F,9th,Wright High School,79,71,1,1,1
25084,Robert Dudley,M,9th,Wright High School,82,99,1,1,1
25085,Justin Garcia,M,9th,Wright High School,81,87,1,1,1
25086,Ellen Walker,F,11th,Wright High School,92,91,1,1,1
25087,April Guzman,F,10th,Wright High School,73,72,1,1,1
25088,Stefanie Adams,F,10th,Wright High School,82,96,1,1,1
25089,Chelsea Aguirre,F,9th,Wright High School,74,93,1,1,1
25090,Kimberly Payne,F,10th,Wright High School,85,95,1,1,1
25091,Brian Johnson,M,11th,Wright High School,79,77,1,1,1
25092,Kevin Sexton,M,12th,Wright High School,80,88,1,1,1
25093,Anna Guzman,F,9th,Wright High School,91,77,1,1,1
25094,James Porter,M,10th,Wright High School,85,79,1,1,1
25095,Jessica Collins,F,9th,Wright High School,88,82,1,1,1
25096,Edwin Garza,M,9th,Wright High School,95,69,0,1,0
25097,Kristie Chavez,F,9th,Wright High School,92,91,1,1,1
25098,Joseph Jimenez,M,11th,Wright High School,98,96,1,1,1
25099,Brandy Calderon,F,9th,Wright High School,79,86,1,1,1
25100,Bruce Phillips,M,11th,Wright High School,87,78,1,1,1
25101,Nicole Ray,F,11th,Wright High School,86,77,1,1,1
25102,Tracy Rodriguez,F,9th,Wright High School,70,77,1,1,1
25103,Dana Phillips,F,12th,Wright High School,96,96,1,1,1
25104,Samuel Jones,M,9th,Wright High School,75,73,1,1,1
25105,Matthew Garcia,M,11th,Wright High School,91,70,1,1,1
25106,Ernest Love,M,12th,Wright High School,94,89,1,1,1
25107,Elizabeth Tucker,F,10th,Wright High School,88,73,1,1,1
25108,Vincent Franco,M,9th,Wright High School,73,89,1,1,1
25109,Jennifer Foster,F,9th,Wright High School,83,91,1,1,1
25110,Kurt Flores,M,9th,Wright High School,70,85,1,1,1
25111,Mrs. Angela Floyd,F,12th,Wright High School,73,83,1,1,1
25112,Amber Lambert,F,11th,Wright High School,98,92,1,1,1
25113,Cindy Miller,F,10th,Wright High School,71,79,1,1,1
25114,Kristin Tucker,F,11th,Wright High School,88,95,1,1,1
25115,Diana Gill,F,11th,Wright High School,79,73,1,1,1
25116,Connie Garrison,F,11th,Wright High School,69,94,1,0,0
25117,Alexander Mckenzie,M,10th,Wright High School,98,81,1,1,1
25118,Ryan Humphrey,M,9th,Wright High School,69,90,1,0,0
25119,Wendy Hoffman,F,10th,Wright High School,96,89,1,1,1
25120,Mariah Ryan,F,9th,Wright High School,90,83,1,1,1
25121,Jesse Cox,M,12th,Wright High School,76,71,1,1,1
25122,Ronald Mills,M,9th,Wright High School,77,95,1,1,1
25123,Bryan Holland,M,10th,Wright High School,75,84,1,1,1
25124,Deborah Young,F,9th,Wright High School,79,74,1,1,1
25125,Sally Henderson,F,12th,Wright High School,79,86,1,1,1
25126,Michael Grimes,M,11th,Wright High School,75,94,1,1,1
25127,Christopher Murphy,M,9th,Wright High School,86,76,1,1,1
25128,Bradley Nguyen,M,10th,Wright High School,95,92,1,1,1
25129,Erica Avila,F,11th,Wright High School,78,68,0,1,0
25130,Jerry Woods,M,11th,Wright High School,84,81,1,1,1
25131,Michael Parsons,M,10th,Wright High School,95,69,0,1,0
25132,Brandon Navarro,M,12th,Wright High School,95,75,1,1,1
25133,Gary Mercado,M,11th,Wright High School,84,99,1,1,1
25134,Derrick Miller,M,10th,Wright High School,76,86,1,1,1
25135,Sandra West,F,10th,Wright High School,70,86,1,1,1
25136,Ronald Roberts,M,10th,Wright High School,95,95,1,1,1
25137,Tiffany Soto,F,9th,Wright High School,76,91,1,1,1
25138,Charlotte Miles,F,10th,Wright High School,86,80,1,1,1
25139,Kim Miller,F,11th,Wright High School,91,84,1,1,1
25140,Tyler Lawson,M,9th,Wright High School,71,84,1,1,1
25141,Angela Williams,F,11th,Wright High School,76,69,0,1,0
25142,Andrew Robles,M,9th,Wright High School,79,92,1,1,1
25143,James Duran,M,9th,Wright High School,75,95,1,1,1
25144,Charles Lewis,M,11th,Wright High School,74,77,1,1,1
25145,Judith Bernard,F,9th,Wright High School,69,82,1,0,0
25146,Keith Jones,M,9th,Wright High School,81,87,1,1,1
25147,Cathy Smith,F,12th,Wright High School,86,92,1,1,1
25148,Steven Martinez,M,10th,Wright High School,90,78,1,1,1
25149,Sue Hoffman,F,11th,Wright High School,97,79,1,1,1
25150,Kaitlyn Palmer,F,9th,Wright High School,93,74,1,1,1
25151,Ms. Angela Hernandez,F,10th,Wright High School,82,92,1,1,1
25152,Teresa Peterson,F,11th,Wright High School,73,73,1,1,1
25153,Lindsay Brown,F,12th,Wright High School,96,88,1,1,1
25154,Melissa Valenzuela,F,9th,Wright High School,89,88,1,1,1
25155,Eric Barnett,M,12th,Wright High School,77,72,1,1,1
25156,Samuel Phelps,M,11th,Wright High School,89,97,1,1,1
25157,Matthew Clark,M,11th,Wright High School,75,73,1,1,1
25158,Jerry Fisher,M,9th,Wright High School,96,91,1,1,1
25159,Jon Burke,M,11th,Wright High School,77,69,0,1,0
25160,Gary King,M,10th,Wright High School,94,92,1,1,1
25161,Carlos Clarke,M,9th,Wright High School,98,84,1,1,1
25162,Lindsey Walls,F,12th,Wright High School,75,92,1,1,1
25163,Casey Murray,M,11th,Wright High School,91,92,1,1,1
25164,Michelle Bailey,F,12th,Wright High School,78,74,1,1,1
25165,Taylor Morris,F,10th,Wright High School,98,82,1,1,1
25166,Ian Walker,M,12th,Wright High School,91,91,1,1,1
25167,Janet Fowler,F,10th,Wright High School,70,96,1,1,1
25168,Mark Rivera,M,10th,Wright High School,90,70,1,1,1
25169,Jake Hernandez,M,10th,Wright High School,78,69,0,1,0
25170,Mark Maldonado,M,11th,Wright High School,78,77,1,1,1
25171,Kayla Pearson,F,10th,Wright High School,69,73,1,0,0
25172,Teresa Berry,F,12th,Wright High School,73,91,1,1,1
25173,Philip Martin,M,10th,Wright High School,79,75,1,1,1
25174,Stephanie Hudson,F,10th,Wright High School,86,79,1,1,1
25175,Pamela Jackson,F,10th,Wright High School,96,84,1,1,1
25176,Eric Smith,M,11th,Wright High School,75,75,1,1,1
25177,Michael Vargas,M,10th,Wright High School,81,80,1,1,1
25178,Brenda Smith,F,9th,Wright High School,85,87,1,1,1
25179,Nathan Stevens,M,10th,Wright High School,85,70,1,1,1
25180,Doris Bell,F,12th,Wright High School,85,96,1,1,1
25181,Thomas Lopez,M,11th,Wright High School,97,89,1,1,1
25182,Ashley Brooks,F,9th,Wright High School,89,88,1,1,1
25183,Jennifer Fisher,F,9th,Wright High School,88,74,1,1,1
25184,Steven Craig,M,11th,Wright High School,94,91,1,1,1
25185,Ashley Delgado,F,10th,Wright High School,92,75,1,1,1
25186,Danielle Johnson,F,10th,Wright High School,80,71,1,1,1
25187,Alexandria Orozco,F,12th,Wright High School,94,81,1,1,1
25188,Wayne Bernard,M,11th,Wright High School,90,76,1,1,1
25189,Amanda Garrett,F,10th,Wright High School,82,94,1,1,1
25190,Victoria Ho,F,10th,Wright High School,90,74,1,1,1
25191,Thomas Johnston,M,10th,Wright High School,93,86,1,1,1
25192,Deborah Harris,F,9th,Wright High School,98,69,0,1,0
25193,John Lamb,M,12th,Wright High School,76,69,0,1,0
25194,Elizabeth Bernard,F,12th,Wright High School,95,98,1,1,1
25195,Martin Baker,M,9th,Wright High School,87,76,1,1,1
25196,Calvin Smith,M,9th,Wright High School,90,91,1,1,1
25197,Phillip Mcmillan,M,11th,Wright High School,93,89,1,1,1
25198,Regina Garcia,F,11th,Wright High School,87,99,1,1,1
25199,Jason Ho,M,10th,Wright High School,85,84,1,1,1
25200,Christopher Villegas,M,9th,Wright High School,77,76,1,1,1
25201,Erika Lewis,F,9th,Wright High School,88,99,1,1,1
25202,Eddie Hernandez,M,11th,Wright High School,79,71,1,1,1
25203,Scott Medina,M,11th,Wright High School,99,90,1,1,1
25204,Kimberly Johnson,F,11th,Wright High School,69,68,0,0,0
25205,Bruce Hale,M,12th,Wright High School,99,69,0,1,0
25206,Cheryl Whitehead,F,12th,Wright High School,91,87,1,1,1
25207,Kevin Morales,M,9th,Wright High School,73,95,1,1,1
25208,Sherry Whitaker,F,10th,Wright High School,84,88,1,1,1
25209,Ryan Hayes,M,12th,Wright High School,88,74,1,1,1
25210,Russell Jimenez,M,12th,Wright High School,75,72,1,1,1
25211,Brenda Allen,F,11th,Wright High School,70,80,1,1,1
25212,Cesar Mason,M,11th,Wright High School,98,91,1,1,1
25213,Tiffany Conley,F,12th,Wright High School,80,89,1,1,1
25214,Thomas Brown,M,9th,Wright High School,78,88,1,1,1
25215,Michael Cummings MD,M,11th,Wright High School,73,92,1,1,1
25216,Joel Carlson,M,12th,Wright High School,91,81,1,1,1
25217,Lisa Banks,F,10th,Wright High School,87,98,1,1,1
25218,Joseph Price,M,12th,Wright High School,92,81,1,1,1
25219,Jennifer Gilbert,F,10th,Wright High School,98,76,1,1,1
25220,Elizabeth Russell,F,10th,Wright High School,70,73,1,1,1
25221,Larry Hooper,M,9th,Wright High School,81,99,1,1,1
25222,Sandra Noble,F,10th,Wright High School,99,89,1,1,1
25223,Zachary Baldwin,M,9th,Wright High School,90,69,0,1,0
25224,Alexander Gillespie,M,12th,Wright High School,73,94,1,1,1
25225,Mandy Glover,F,11th,Wright High School,72,70,1,1,1
25226,Kayla Thornton,F,12th,Wright High School,81,84,1,1,1
25227,Joshua Evans,M,11th,Wright High School,78,94,1,1,1
25228,Nicole Perkins,F,11th,Wright High School,89,95,1,1,1
25229,Rebecca Wilkinson,F,9th,Wright High School,96,83,1,1,1
25230,Nathaniel Gonzalez,M,10th,Wright High School,75,76,1,1,1
25231,Kyle Cruz,M,10th,Wright High School,99,84,1,1,1
25232,William Lucas,M,12th,Wright High School,75,96,1,1,1
25233,Randall Carroll,M,9th,Wright High School,90,88,1,1,1
25234,Richard Johnson,M,12th,Wright High School,69,75,1,0,0
25235,Morgan Mcconnell,F,9th,Wright High School,89,78,1,1,1
25236,Lori Hayes,F,9th,Wright High School,77,70,1,1,1
25237,Kayla Holmes,F,11th,Wright High School,82,80,1,1,1
25238,Amber Nelson,F,10th,Wright High School,99,68,0,1,0
25239,Thomas Berger,M,12th,Wright High School,72,71,1,1,1
25240,Kathryn Snyder,F,10th,Wright High School,94,77,1,1,1
25241,Amanda Mullins,F,11th,Wright High School,87,86,1,1,1
25242,Regina Underwood,F,11th,Wright High School,93,81,1,1,1
25243,Robert Collins,M,9th,Wright High School,83,75,1,1,1
25244,Joseph Sellers,M,10th,Wright High School,95,90,1,1,1
25245,Carla Ferrell,F,9th,Wright High School,70,85,1,1,1
25246,Susan Stewart,F,12th,Wright High School,75,72,1,1,1
25247,Nicole Evans,F,9th,Wright High School,79,80,1,1,1
25248,Timothy Allen,M,11th,Wright High School,85,89,1,1,1
25249,Mary Baldwin,F,9th,Wright High School,96,78,1,1,1
25250,Rebecca Coleman,F,10th,Wright High School,91,80,1,1,1
25251,Steven Wright,M,9th,Wright High School,91,70,1,1,1
25252,Michael Miller,M,11th,Wright High School,97,77,1,1,1
25253,John Ewing,M,12th,Wright High School,99,94,1,1,1
25254,Christina Hammond,F,9th,Wright High School,95,98,1,1,1
25255,Nicholas Petersen,M,11th,Wright High School,87,98,1,1,1
25256,Dylan Buchanan,M,12th,Wright High School,69,96,1,0,0
25257,Anna Cole,F,10th,Wright High School,78,82,1,1,1
25258,Meghan Garcia,F,11th,Wright High School,73,79,1,1,1
25259,Jenny Rivera,F,11th,Wright High School,79,71,1,1,1
25260,Daniel Henson,M,10th,Wright High School,96,78,1,1,1
25261,Scott Richardson,M,12th,Wright High School,78,79,1,1,1
25262,Meghan Marshall,F,12th,Wright High School,98,81,1,1,1
25263,Dustin Bowman,M,10th,Wright High School,69,79,1,0,0
25264,Gregory Brown,M,9th,Wright High School,90,69,0,1,0
25265,April Smith,F,10th,Wright High School,80,74,1,1,1
25266,Angela Owens,F,11th,Wright High School,88,95,1,1,1
25267,Angel Pena,M,11th,Wright High School,86,93,1,1,1
25268,Christopher Martin,M,10th,Wright High School,85,79,1,1,1
25269,Yolanda Brown,F,12th,Wright High School,72,94,1,1,1
25270,Sarah Roberts,F,9th,Wright High School,92,75,1,1,1
25271,Victor Poole,M,11th,Wright High School,98,83,1,1,1
25272,Daniel Watson,M,10th,Wright High School,98,87,1,1,1
25273,Henry Mcgrath,M,9th,Wright High School,87,81,1,1,1
25274,Jason Meyer,M,10th,Wright High School,78,84,1,1,1
25275,Katie Wright,F,11th,Wright High School,74,98,1,1,1
25276,Tina Smith,F,10th,Wright High School,92,89,1,1,1
25277,Charles Cruz,M,12th,Wright High School,75,88,1,1,1
25278,David Knight,M,12th,Wright High School,81,77,1,1,1
25279,Steven Pineda,M,10th,Wright High School,78,84,1,1,1
25280,Jacqueline Holloway,F,9th,Wright High School,76,83,1,1,1
25281,Victoria Lopez,F,10th,Wright High School,72,90,1,1,1
25282,George Lyons,M,11th,Wright High School,84,90,1,1,1
25283,Todd Browning,M,9th,Wright High School,74,80,1,1,1
25284,Kelly Anderson,F,10th,Wright High School,95,69,0,1,0
25285,Sandra Beck,F,11th,Wright High School,83,97,1,1,1
25286,Jennifer Briggs,F,11th,Wright High School,72,79,1,1,1
25287,Sherry Patel,F,9th,Wright High School,87,87,1,1,1
25288,Ronald Hunter,M,9th,Wright High School,70,81,1,1,1
25289,Catherine Santana,F,10th,Wright High School,95,90,1,1,1
25290,Katherine Payne,F,11th,Wright High School,70,97,1,1,1
25291,Devin Merritt,M,11th,Wright High School,83,69,0,1,0
25292,Donna Odom,F,12th,Wright High School,90,87,1,1,1
25293,Bradley Baker,M,12th,Wright High School,96,99,1,1,1
25294,Sandy Conner,F,9th,Wright High School,81,79,1,1,1
25295,Bill Wagner,M,10th,Wright High School,81,80,1,1,1
25296,Stephanie Bender,F,12th,Wright High School,99,98,1,1,1
25297,Robert Marshall,M,10th,Wright High School,86,79,1,1,1
25298,Steven Johnson,M,10th,Wright High School,75,69,0,1,0
25299,Hannah Pena,F,12th,Wright High School,98,83,1,1,1
25300,Victoria Collins,F,10th,Wright High School,99,71,1,1,1
25301,Jason Walls,M,10th,Wright High School,87,99,1,1,1
25302,Melanie Mitchell,F,9th,Wright High School,77,72,1,1,1
25303,Manuel Owen,M,11th,Wright High School,87,88,1,1,1
25304,Jeremy Marshall,M,11th,Wright High School,95,78,1,1,1
25305,Steven Perez,M,11th,Wright High School,81,87,1,1,1
25306,Tiffany Jones,F,9th,Wright High School,84,95,1,1,1
25307,Hailey Torres,F,9th,Wright High School,78,88,1,1,1
25308,Lisa Rose,F,10th,Wright High School,74,92,1,1,1
25309,Danielle Gillespie,F,10th,Wright High School,70,84,1,1,1
25310,Matthew Nielsen,M,10th,Wright High School,98,86,1,1,1
25311,Elizabeth Cooper,F,12th,Wright High School,98,91,1,1,1
25312,Matthew Jackson,M,10th,Wright High School,82,93,1,1,1
25313,William Howell,M,9th,Wright High School,78,68,0,1,0
25314,Kelly Porter,F,11th,Wright High School,74,94,1,1,1
25315,Kristin Guzman,F,12th,Wright High School,70,88,1,1,1
25316,Michael Dudley,M,12th,Wright High School,78,75,1,1,1
25317,Austin Johnson,M,10th,Wright High School,82,89,1,1,1
25318,Robert Bean,M,9th,Wright High School,69,70,1,0,0
25319,Dave Suarez,M,11th,Wright High School,99,92,1,1,1
25320,Kevin Mcintyre,M,9th,Wright High School,74,83,1,1,1
25321,Daniel Charles,M,9th,Wright High School,69,86,1,0,0
25322,Kellie Lam,F,11th,Wright High School,87,94,1,1,1
25323,Sandra Turner,F,9th,Wright High School,69,95,1,0,0
25324,Scott Willis,M,9th,Wright High School,70,93,1,1,1
25325,Brittany Sanchez PhD,F,11th,Wright High School,99,71,1,1,1
25326,Jamie Huynh,F,9th,Wright High School,85,92,1,1,1
25327,David Powell,M,11th,Wright High School,92,88,1,1,1
25328,Mary Clark,F,10th,Wright High School,75,83,1,1,1
25329,Jennifer Fletcher,F,12th,Wright High School,83,99,1,1,1
25330,Joshua Wolf,M,10th,Wright High School,99,89,1,1,1
25331,Stephen Bender,M,11th,Wright High School,73,91,1,1,1
25332,Luke Barrett,M,9th,Wright High School,97,83,1,1,1
25333,Rachel Randolph,F,9th,Wright High School,70,79,1,1,1
25334,Scott Smith,M,11th,Wright High School,93,74,1,1,1
25335,Marissa Kennedy,F,10th,Wright High School,76,95,1,1,1
25336,Amanda Nelson,F,10th,Wright High School,98,81,1,1,1
25337,James Martinez,M,9th,Wright High School,72,79,1,1,1
25338,Ryan Norman,M,12th,Wright High School,97,98,1,1,1
25339,Brian Rodriguez,M,9th,Wright High School,92,80,1,1,1
25340,Joel Garcia,M,11th,Wright High School,94,99,1,1,1
25341,James Farrell,M,11th,Wright High School,78,73,1,1,1
25342,Nichole Pennington,F,10th,Wright High School,70,79,1,1,1
25343,Lisa Gregory,F,10th,Wright High School,72,97,1,1,1
25344,Lindsay Green,F,9th,Wright High School,80,99,1,1,1
25345,Peter Ayers,M,12th,Wright High School,71,69,0,1,0
25346,Wendy Jackson,F,11th,Wright High School,87,93,1,1,1
25347,Ryan Arnold,M,11th,Wright High School,81,70,1,1,1
25348,Amy Myers,F,11th,Wright High School,87,70,1,1,1
25349,Karen Lozano,F,9th,Wright High School,84,82,1,1,1
25350,Alex Anderson,M,9th,Wright High School,90,96,1,1,1
25351,Cole Walters,M,12th,Wright High School,93,69,0,1,0
25352,Diane Hoffman,F,10th,Wright High School,94,93,1,1,1
25353,Timothy Estrada,M,12th,Wright High School,92,81,1,1,1
25354,Rebecca Odom,F,9th,Wright High School,87,85,1,1,1
25355,Morgan Davis,F,9th,Wright High School,92,88,1,1,1
25356,Carol Ford,F,12th,Wright High School,72,72,1,1,1
25357,Wesley Snyder,M,12th,Wright High School,73,94,1,1,1
25358,Danielle Wilson,F,12th,Wright High School,93,74,1,1,1
25359,Christopher Anderson,M,11th,Wright High School,82,87,1,1,1
25360,Daniel Bridges,M,11th,Wright High School,86,96,1,1,1
25361,Erica Rodriguez,F,11th,Wright High School,77,87,1,1,1
25362,Grace Jenkins,F,10th,Wright High School,92,91,1,1,1
25363,Melissa Holmes,F,10th,Wright High School,80,90,1,1,1
25364,Christina Leonard,F,12th,Wright High School,81,77,1,1,1
25365,Carlos Sanchez,M,11th,Wright High School,86,74,1,1,1
25366,Harold Bennett,M,10th,Wright High School,96,87,1,1,1
25367,Daniel Fernandez,M,10th,Wright High School,73,76,1,1,1
25368,Anthony Short,M,11th,Wright High School,83,69,0,1,0
25369,Charles Russo,M,12th,Wright High School,82,70,1,1,1
25370,Alicia Curtis,F,11th,Wright High School,74,73,1,1,1
25371,Nicole Mclean DVM,F,9th,Wright High School,76,75,1,1,1
25372,Tyler Delgado,M,11th,Wright High School,73,72,1,1,1
25373,Carolyn Adkins,F,10th,Wright High School,93,94,1,1,1
25374,Thomas Ibarra,M,9th,Wright High School,98,81,1,1,1
25375,Ricardo Cochran,M,9th,Wright High School,88,96,1,1,1
25376,Jordan Lynch,F,11th,Wright High School,96,74,1,1,1
25377,Joshua Ortiz,M,12th,Wright High School,99,79,1,1,1
25378,Taylor Craig,F,12th,Wright High School,90,98,1,1,1
25379,Paul Smith,M,11th,Wright High School,87,84,1,1,1
25380,Jamie Gonzalez,F,10th,Wright High School,81,84,1,1,1
25381,Austin Pittman,M,11th,Wright High School,72,99,1,1,1
25382,Tanya Soto,F,11th,Wright High School,91,80,1,1,1
25383,Mia Thompson,F,10th,Wright High School,87,88,1,1,1
25384,Adam Santiago,M,9th,Wright High School,72,95,1,1,1
25385,Karen Smith,F,10th,Wright High School,85,87,1,1,1
25386,Tyler Kennedy,M,9th,Wright High School,88,86,1,1,1
25387,Christine Martinez,F,11th,Wright High School,86,69,0,1,0
25388,Amy Moore,F,11th,Wright High School,77,69,0,1,0
25389,Jonathan Jackson,M,9th,Wright High School,79,79,1,1,1
25390,Laura Brown,F,10th,Wright High School,88,90,1,1,1
25391,Charles Day,M,11th,Wright High School,78,89,1,1,1
25392,Anthony Wood,M,9th,Wright High School,80,73,1,1,1
25393,Christina Phelps,F,9th,Wright High School,86,80,1,1,1
25394,Anthony Ryan,M,9th,Wright High School,85,99,1,1,1
25395,Brenda Mills,F,11th,Wright High School,81,97,1,1,1
25396,Craig Miller,M,11th,Wright High School,69,97,1,0,0
25397,George Watson,M,12th,Wright High School,93,91,1,1,1
25398,Derrick Friedman,M,9th,Wright High School,76,77,1,1,1
25399,Jeffrey Mason,M,9th,Wright High School,78,79,1,1,1
25400,Latoya Crane,F,9th,Wright High School,84,89,1,1,1
25401,Tina Hunt,F,10th,Wright High School,94,91,1,1,1
25402,Sabrina Francis,F,9th,Wright High School,78,79,1,1,1
25403,Megan Bryant,F,11th,Wright High School,81,90,1,1,1
25404,Lisa Mcmillan,F,12th,Wright High School,79,80,1,1,1
25405,Jason Jones,M,10th,Wright High School,76,94,1,1,1
25406,Shawn Allen,M,12th,Wright High School,82,91,1,1,1
25407,Annette Long,F,10th,Wright High School,70,83,1,1,1
25408,Katelyn Foster,F,10th,Wright High School,75,86,1,1,1
25409,Christopher Simmons,M,12th,Wright High School,97,89,1,1,1
25410,Jeffrey Barry,M,12th,Wright High School,93,97,1,1,1
25411,Tiffany Moore,F,11th,Wright High School,83,83,1,1,1
25412,Gregory Lambert,M,11th,Wright High School,71,80,1,1,1
25413,Robert Smith,M,12th,Wright High School,81,91,1,1,1
25414,John Gonzalez,M,11th,Wright High School,79,74,1,1,1
25415,Lisa Ellis,F,10th,Wright High School,71,89,1,1,1
25416,Mitchell Ball,M,11th,Wright High School,93,97,1,1,1
25417,Steven Thomas,M,12th,Wright High School,89,95,1,1,1
25418,Bridget Camacho,F,12th,Wright High School,83,74,1,1,1
25419,Larry Frost,M,11th,Wright High School,78,75,1,1,1
25420,Anthony Brown,M,10th,Wright High School,97,73,1,1,1
25421,Martha Mcfarland,F,11th,Wright High School,75,82,1,1,1
25422,Stephanie Mendez,F,11th,Wright High School,73,99,1,1,1
25423,Philip Bennett,M,10th,Wright High School,90,73,1,1,1
25424,Marcia Knox,F,9th,Wright High School,84,95,1,1,1
25425,Andrea Wilkerson,F,10th,Wright High School,91,89,1,1,1
25426,Jennifer Wyatt,F,10th,Wright High School,89,69,0,1,0
25427,Michael Sosa,M,12th,Wright High School,88,92,1,1,1
25428,Larry Rowe,M,10th,Wright High School,90,84,1,1,1
25429,Sabrina Knight,F,11th,Wright High School,70,98,1,1,1
25430,Charles Taylor,M,10th,Wright High School,83,99,1,1,1
25431,Ethan Brown,M,12th,Wright High School,97,88,1,1,1
25432,Patricia Roberts,F,9th,Wright High School,73,88,1,1,1
25433,Steven Sosa,M,11th,Wright High School,88,70,1,1,1
25434,Cynthia Harris,F,12th,Wright High School,82,94,1,1,1
25435,Tiffany Thompson,F,10th,Wright High School,74,78,1,1,1
25436,Jeffrey Ramsey,M,12th,Wright High School,88,70,1,1,1
25437,Brooke Lane,F,11th,Wright High School,77,74,1,1,1
25438,Justin Jones,M,12th,Wright High School,76,80,1,1,1
25439,Victoria Tate,F,10th,Wright High School,80,85,1,1,1
25440,Debbie Wilkins,F,11th,Wright High School,81,80,1,1,1
25441,Darlene Gray,F,10th,Wright High School,84,76,1,1,1
25442,Theresa Delgado,F,9th,Wright High School,69,98,1,0,0
25443,Cheryl Bates,F,11th,Wright High School,87,89,1,1,1
25444,Joshua Roberts,M,12th,Wright High School,97,69,0,1,0
25445,Jeremy Cameron,M,11th,Wright High School,85,69,0,1,0
25446,Ethan Hernandez,M,11th,Wright High School,93,79,1,1,1
25447,Jonathon Cox,M,9th,Wright High School,94,85,1,1,1
25448,Hailey Johnson,F,9th,Wright High School,91,84,1,1,1
25449,Patricia Stein,F,12th,Wright High School,85,69,0,1,0
